#  Scan CV
#  Measurement Settings:
#  Power supply voltage limit:      2.10E+01 V
#  Power supply current limit:      5.00E-04 A
#  LCR measurement voltage:         5.01E-01 V
#  LCR measurement frequency:          5E+04 Hz
#  Voltage Delay:                      20.00 s
#  Channel Delay:                       0.20 s
#  Probecard temperature:               22.7 C
#  Switchcard temperature:              23.6 C
#  Switchcard measurement setting:  CV
#  Switchcard display setting:      OFF
# 
# 
#  Nominal Voltage [V]	 Measured Voltage [V]	Channel [-]	R [kOhm]	R_Err [kOhm]	X [kOhm]	X_Err [kOhm]	C [pF]	Total Current [A]
# 
2.30000E+02	2.29970E+02	7.00000E+00	3.34500E+03	5.02506E+00	-2.81677E+04	7.26653E+00	1.13005E+02	8.28644E-08
2.30000E+02	2.29971E+02	8.00000E+00	3.38040E+03	4.30765E+00	-2.74286E+04	2.98235E+00	1.16051E+02	8.08686E-08
2.30000E+02	2.29970E+02	9.00000E+00	4.22461E+03	3.34947E+00	-2.35547E+04	3.19399E+00	1.35136E+02	7.60858E-08
2.30000E+02	2.29970E+02	1.00000E+01	4.39893E+03	4.04822E+00	-2.35079E+04	6.44068E+00	1.35406E+02	7.81925E-08
2.30000E+02	2.29970E+02	1.10000E+01	4.56376E+03	3.67558E+00	-2.32372E+04	5.41014E+00	1.36983E+02	7.44949E-08
2.30000E+02	2.29970E+02	1.20000E+01	4.41659E+03	3.33669E+00	-2.32606E+04	1.17576E+00	1.36845E+02	8.40247E-08
2.30000E+02	2.29970E+02	1.30000E+01	4.33917E+03	3.27439E+00	-2.35411E+04	5.47321E+00	1.35215E+02	8.44939E-08
2.30000E+02	2.29971E+02	1.40000E+01	4.26093E+03	4.47960E+00	-2.34759E+04	2.81539E+00	1.35590E+02	7.58876E-08
2.30000E+02	2.29970E+02	1.50000E+01	3.41615E+03	6.41937E+00	-2.74895E+04	6.54847E+00	1.15793E+02	7.64512E-08
2.30000E+02	2.29970E+02	1.60000E+01	3.37002E+03	7.55098E+00	-2.73645E+04	6.24519E+00	1.16322E+02	7.83398E-08
2.30000E+02	2.29970E+02	1.70000E+01	4.31421E+03	4.61793E+00	-2.29394E+04	6.10161E+00	1.38761E+02	7.68219E-08
2.30000E+02	2.29970E+02	1.80000E+01	4.13151E+03	3.29130E+00	-2.39556E+04	6.98616E+00	1.32875E+02	7.72933E-08
2.30000E+02	2.29970E+02	1.90000E+01	4.31532E+03	5.24712E+00	-2.35003E+04	2.50440E+00	1.35449E+02	7.62260E-08
2.30000E+02	2.29970E+02	2.00000E+01	4.53487E+03	2.42183E+00	-2.29762E+04	4.05236E+00	1.38539E+02	7.55578E-08
2.30000E+02	2.29970E+02	2.10000E+01	4.59370E+03	4.57786E+00	-2.44857E+04	3.09671E+00	1.29998E+02	7.67401E-08
2.30000E+02	2.29970E+02	2.20000E+01	4.44519E+03	4.21054E+00	-2.33596E+04	5.82079E+00	1.36265E+02	7.58069E-08
2.30000E+02	2.29970E+02	2.30000E+01	4.42614E+03	3.62495E+00	-2.31835E+04	4.38862E+00	1.37300E+02	7.69550E-08
2.30000E+02	2.29970E+02	2.40000E+01	4.33107E+03	5.33101E+00	-2.30918E+04	8.86341E-01	1.37846E+02	7.79979E-08
2.30000E+02	2.29970E+02	2.50000E+01	4.34988E+03	3.59475E+00	-2.28641E+04	4.68256E+00	1.39218E+02	7.71207E-08
2.30000E+02	2.29970E+02	2.60000E+01	3.14070E+03	4.97324E+00	-2.85139E+04	3.91377E+00	1.11633E+02	7.74734E-08
2.30000E+02	2.29970E+02	2.70000E+01	3.37023E+03	7.45231E+00	-2.74796E+04	4.29856E+00	1.15835E+02	7.59642E-08
2.30000E+02	2.29970E+02	2.80000E+01	4.33345E+03	2.63014E+00	-2.31884E+04	2.54118E+00	1.37271E+02	7.76110E-08
2.30000E+02	2.29970E+02	2.90000E+01	4.24459E+03	3.37940E+00	-2.32906E+04	2.25158E+00	1.36669E+02	7.85676E-08
2.30000E+02	2.29970E+02	3.00000E+01	4.32338E+03	3.93400E+00	-2.32029E+04	3.59811E+00	1.37185E+02	7.91744E-08
2.30000E+02	2.29970E+02	3.10000E+01	4.28541E+03	6.59388E+00	-2.39784E+04	6.64428E+00	1.32749E+02	7.81109E-08
2.30000E+02	2.29970E+02	3.20000E+01	4.56698E+03	2.27667E+00	-2.28912E+04	4.83198E+00	1.39053E+02	7.82016E-08
2.30000E+02	2.29970E+02	3.30000E+01	4.47564E+03	4.73634E+00	-2.33563E+04	4.80932E+00	1.36284E+02	7.71974E-08
2.30000E+02	2.29970E+02	3.40000E+01	4.48481E+03	2.23741E+00	-2.31191E+04	3.52170E+00	1.37682E+02	7.72562E-08
2.30000E+02	2.29970E+02	3.50000E+01	4.38075E+03	2.22419E+00	-2.31947E+04	6.67760E+00	1.37234E+02	7.78010E-08
2.30000E+02	2.29970E+02	3.60000E+01	4.21408E+03	4.19941E+00	-2.35057E+04	3.85746E+00	1.35418E+02	7.73964E-08
2.30000E+02	2.29971E+02	3.70000E+01	4.46804E+03	4.85266E+00	-2.24530E+04	3.22949E+00	1.41767E+02	7.38347E-08
2.30000E+02	2.29970E+02	3.80000E+01	3.28754E+03	6.44113E+00	-2.81110E+04	6.13560E+00	1.13233E+02	7.46034E-08
2.30000E+02	2.29970E+02	3.90000E+01	4.32911E+03	2.54472E+00	-2.27806E+04	3.36535E+00	1.39729E+02	7.37174E-08
2.30000E+02	2.29970E+02	4.00000E+01	4.48038E+03	3.32241E+00	-2.25779E+04	5.61049E+00	1.40983E+02	7.33156E-08
2.30000E+02	2.29970E+02	4.10000E+01	4.29939E+03	4.03549E+00	-2.35551E+04	4.26399E+00	1.35134E+02	7.26433E-08
2.30000E+02	2.29970E+02	4.20000E+01	4.40189E+03	3.62512E+00	-2.31853E+04	5.55467E+00	1.37289E+02	7.19580E-08
2.30000E+02	2.29970E+02	4.30000E+01	4.56913E+03	1.96906E+00	-2.28642E+04	5.29075E+00	1.39218E+02	7.11531E-08
2.30000E+02	2.29970E+02	4.40000E+01	4.31546E+03	6.79693E+00	-2.44892E+04	6.09150E+00	1.29979E+02	7.14083E-08
2.30000E+02	2.29970E+02	4.50000E+01	4.40764E+03	2.59975E+00	-2.39537E+04	2.65134E+00	1.32885E+02	7.11566E-08
2.30000E+02	2.29970E+02	4.60000E+01	4.54657E+03	4.27355E+00	-2.30279E+04	6.76727E+00	1.38228E+02	7.08010E-08
2.30000E+02	2.29970E+02	4.70000E+01	4.44446E+03	4.46986E+00	-2.28385E+04	4.13057E+00	1.39374E+02	7.08077E-08
2.30000E+02	2.29970E+02	4.80000E+01	4.46220E+03	2.46314E+00	-2.25865E+04	3.34365E+00	1.40929E+02	7.01940E-08
2.30000E+02	2.29970E+02	4.90000E+01	4.48367E+03	4.04374E+00	-2.22152E+04	4.84256E+00	1.43284E+02	7.40971E-08
2.30000E+02	2.29970E+02	5.00000E+01	3.78038E+03	5.84510E+00	-2.58273E+04	7.67583E+00	1.23246E+02	7.28835E-08
2.30000E+02	2.29970E+02	5.10000E+01	4.51701E+03	3.01726E+00	-2.31701E+04	4.52257E+00	1.37380E+02	7.53477E-08
2.30000E+02	2.29970E+02	5.20000E+01	4.54516E+03	4.47228E+00	-2.22130E+04	6.22717E+00	1.43299E+02	6.74502E-08
2.30000E+02	2.29970E+02	5.30000E+01	4.46440E+03	2.87836E+00	-2.29682E+04	5.82168E+00	1.38587E+02	7.72600E-08
2.30000E+02	2.29971E+02	5.40000E+01	4.51922E+03	2.64394E+00	-2.33779E+04	4.50200E+00	1.36158E+02	7.73370E-08
2.30000E+02	2.29970E+02	5.50000E+01	4.64191E+03	5.12805E+00	-2.29031E+04	1.84976E+00	1.38981E+02	7.79277E-08
2.30000E+02	2.29970E+02	5.60000E+01	4.70248E+03	3.21579E+00	-2.27612E+04	1.24900E+00	1.39848E+02	7.90600E-08
2.30000E+02	2.29971E+02	5.70000E+01	4.33799E+03	2.27575E+00	-2.37315E+04	2.15629E+00	1.34130E+02	7.63571E-08
2.30000E+02	2.29970E+02	5.80000E+01	4.57383E+03	3.65341E+00	-2.25943E+04	4.11893E+00	1.40880E+02	8.03872E-08
2.30000E+02	2.29971E+02	5.90000E+01	4.52009E+03	3.94641E+00	-2.24656E+04	3.24308E+00	1.41688E+02	7.95142E-08
2.30000E+02	2.29971E+02	6.00000E+01	4.54933E+03	4.12291E+00	-2.21416E+04	5.28409E+00	1.43761E+02	8.05986E-08
2.30000E+02	2.29970E+02	6.10000E+01	3.72330E+03	7.81614E+00	-2.58560E+04	3.21584E+00	1.23109E+02	7.87073E-08
2.30000E+02	2.29971E+02	6.20000E+01	4.25776E+03	6.82330E+00	-2.29126E+04	5.53079E+00	1.38924E+02	7.88246E-08
2.30000E+02	2.29970E+02	6.30000E+01	4.50494E+03	3.94303E+00	-2.25673E+04	2.94551E+00	1.41049E+02	8.04941E-08
2.30000E+02	2.29971E+02	6.40000E+01	4.62393E+03	2.37900E+00	-2.27098E+04	2.26751E+00	1.40164E+02	7.88349E-08
2.30000E+02	2.29971E+02	6.50000E+01	4.57092E+03	5.01808E+00	-2.28333E+04	6.43534E+00	1.39406E+02	7.98249E-08
2.30000E+02	2.29971E+02	6.60000E+01	4.68182E+03	4.03667E+00	-2.26464E+04	3.86502E+00	1.40556E+02	7.35600E-08
2.30000E+02	2.29970E+02	6.70000E+01	4.75650E+03	2.83338E+00	-2.27451E+04	4.20552E+00	1.39947E+02	7.78734E-08
2.30000E+02	2.29970E+02	6.80000E+01	4.44086E+03	6.05495E+00	-2.37109E+04	6.32247E+00	1.34246E+02	7.46883E-08
2.30000E+02	2.29970E+02	6.90000E+01	4.59833E+03	4.74033E+00	-2.28761E+04	5.47123E+00	1.39145E+02	7.90947E-08
2.30000E+02	2.29970E+02	7.00000E+01	4.63956E+03	4.13090E+00	-2.23563E+04	4.16288E+00	1.42381E+02	7.54790E-08
2.30000E+02	2.29970E+02	7.10000E+01	4.52502E+03	3.05000E+00	-2.23314E+04	4.97811E+00	1.42539E+02	7.54449E-08
2.30000E+02	2.29970E+02	7.20000E+01	4.57735E+03	2.45362E+00	-2.23624E+04	2.98235E+00	1.42341E+02	7.46222E-08
2.30000E+02	2.29970E+02	7.30000E+01	3.77490E+03	3.13882E+00	-2.54395E+04	5.44918E+00	1.25124E+02	7.51102E-08
2.30000E+02	2.29970E+02	7.40000E+01	4.63073E+03	2.53466E+00	-2.21374E+04	3.84364E+00	1.43788E+02	7.50073E-08
2.30000E+02	2.29970E+02	7.50000E+01	4.59550E+03	6.01411E+00	-2.24464E+04	1.95284E+00	1.41809E+02	7.67112E-08
2.30000E+02	2.29970E+02	7.60000E+01	4.73218E+03	6.36268E+00	-2.23308E+04	3.66661E+00	1.42543E+02	7.53145E-08
2.30000E+02	2.29970E+02	7.70000E+01	4.68425E+03	8.40243E+00	-2.29739E+04	2.63089E+00	1.38553E+02	7.59827E-08
2.30000E+02	2.29970E+02	7.80000E+01	4.61919E+03	5.79020E+00	-2.31661E+04	5.48948E+00	1.37403E+02	7.59519E-08
2.30000E+02	2.29971E+02	7.90000E+01	4.67270E+03	3.34954E+00	-2.31211E+04	2.19545E+00	1.37671E+02	7.50374E-08
2.30000E+02	2.29970E+02	8.00000E+01	4.57672E+03	2.18805E+00	-2.31184E+04	2.67387E+00	1.37687E+02	7.60301E-08
2.30000E+02	2.29970E+02	8.10000E+01	4.69043E+03	3.82836E+00	-2.28359E+04	5.04317E+00	1.39390E+02	7.50591E-08
2.30000E+02	2.29970E+02	8.20000E+01	4.67647E+03	2.91804E+00	-2.22285E+04	6.39781E+00	1.43199E+02	7.55329E-08
2.30000E+02	2.29970E+02	8.30000E+01	4.61847E+03	2.12992E+00	-2.19458E+04	3.51477E+00	1.45044E+02	7.52052E-08
2.30000E+02	2.29970E+02	8.40000E+01	3.91469E+03	2.87300E+00	-2.50281E+04	4.70770E+00	1.27181E+02	7.51424E-08
2.30000E+02	2.29970E+02	8.50000E+01	4.70563E+03	2.54556E+00	-2.18475E+04	4.47544E+00	1.45696E+02	7.38478E-08
2.30000E+02	2.29970E+02	8.60000E+01	4.72662E+03	4.14459E+00	-2.19086E+04	8.35703E-01	1.45290E+02	7.62534E-08
2.30000E+02	2.29970E+02	8.70000E+01	4.76806E+03	2.90236E+00	-2.20309E+04	5.29060E+00	1.44484E+02	7.69775E-08
2.30000E+02	2.29970E+02	8.80000E+01	4.77799E+03	4.28827E+00	-2.26334E+04	5.11625E+00	1.40637E+02	7.67708E-08
2.30000E+02	2.29970E+02	8.90000E+01	4.77346E+03	4.15621E+00	-2.27378E+04	3.25908E+00	1.39991E+02	7.69410E-08
2.30000E+02	2.29970E+02	9.00000E+01	4.76474E+03	4.72663E+00	-2.24140E+04	2.88791E+00	1.42014E+02	7.76057E-08
2.30000E+02	2.29970E+02	9.10000E+01	4.87304E+03	4.82022E+00	-2.23019E+04	3.55618E+00	1.42728E+02	7.73296E-08
2.30000E+02	2.29970E+02	9.20000E+01	4.67234E+03	5.09556E+00	-2.27826E+04	2.32241E+00	1.39716E+02	7.72549E-08
2.30000E+02	2.29970E+02	9.30000E+01	3.25033E+03	2.71121E+00	-2.92965E+04	7.60700E+00	1.08651E+02	7.64104E-08
2.30000E+02	2.29970E+02	9.40000E+01	4.70424E+03	6.49340E+00	-2.23309E+04	3.75894E+00	1.42542E+02	7.66806E-08
2.30000E+02	2.29970E+02	9.50000E+01	4.71081E+03	3.29633E+00	-2.18877E+04	4.34484E+00	1.45429E+02	7.64940E-08
2.30000E+02	2.29970E+02	9.60000E+01	3.65778E+03	8.72696E+00	-2.67299E+04	3.60278E+00	1.19084E+02	7.50320E-08
2.30000E+02	2.29970E+02	9.70000E+01	4.73708E+03	5.16601E+00	-2.19239E+04	4.22781E+00	1.45189E+02	7.46847E-08
2.30000E+02	2.29970E+02	9.80000E+01	4.81621E+03	5.28051E+00	-2.19661E+04	2.63332E+00	1.44910E+02	7.67163E-08
2.30000E+02	2.29970E+02	9.90000E+01	5.19989E+03	4.57657E+00	-2.21287E+04	7.64644E+00	1.43845E+02	7.53345E-08
2.30000E+02	2.29970E+02	1.00000E+02	4.77622E+03	3.62819E+00	-2.25138E+04	3.49628E+00	1.41384E+02	7.53466E-08
2.30000E+02	2.29970E+02	1.01000E+02	4.82658E+03	2.08030E+00	-2.25993E+04	3.31747E+00	1.40850E+02	7.57898E-08
2.30000E+02	2.29970E+02	1.02000E+02	4.85751E+03	1.52793E+00	-2.26635E+04	7.04994E+00	1.40450E+02	7.52707E-08
2.30000E+02	2.29970E+02	1.03000E+02	4.69407E+03	3.43168E+00	-2.28525E+04	6.27777E+00	1.39289E+02	7.57503E-08
2.30000E+02	2.29970E+02	1.04000E+02	4.86105E+03	4.64747E+00	-2.23928E+04	4.66673E+00	1.42148E+02	7.63259E-08
2.30000E+02	2.29970E+02	1.05000E+02	4.82468E+03	4.32915E+00	-2.18846E+04	3.92765E+00	1.45449E+02	7.30461E-08
2.30000E+02	2.29970E+02	1.06000E+02	4.74828E+03	3.36039E+00	-2.17823E+04	5.71979E+00	1.46132E+02	7.49163E-08
2.30000E+02	2.29971E+02	1.07000E+02	3.57763E+03	5.44173E+00	-2.67590E+04	4.79625E+00	1.18954E+02	7.47420E-08
2.30000E+02	2.29970E+02	1.08000E+02	3.74808E+03	7.03756E+00	-2.65491E+04	4.34622E+00	1.19895E+02	7.44652E-08
2.30000E+02	2.29970E+02	1.09000E+02	4.86633E+03	3.77523E+00	-2.16326E+04	4.57934E+00	1.47144E+02	7.68671E-08
2.30000E+02	2.29970E+02	1.10000E+02	4.89019E+03	3.97770E+00	-2.18009E+04	4.35091E+00	1.46008E+02	7.75279E-08
2.30000E+02	2.29970E+02	1.11000E+02	4.83238E+03	5.31390E+00	-2.22096E+04	4.69280E+00	1.43321E+02	7.88044E-08
2.30000E+02	2.29970E+02	1.12000E+02	4.80596E+03	3.06409E+00	-2.25966E+04	4.56745E+00	1.40866E+02	7.74343E-08
2.30000E+02	2.29970E+02	1.13000E+02	4.76547E+03	4.79748E+00	-2.30786E+04	4.62843E+00	1.37924E+02	7.73147E-08
2.30000E+02	2.29970E+02	1.14000E+02	4.88188E+03	3.18938E+00	-2.26462E+04	6.63946E+00	1.40558E+02	7.55127E-08
2.30000E+02	2.29970E+02	1.15000E+02	4.84105E+03	4.61930E+00	-2.22695E+04	2.59122E+00	1.42936E+02	7.66653E-08
2.30000E+02	2.29970E+02	1.16000E+02	4.80171E+03	2.89329E+00	-2.20597E+04	2.63211E+00	1.44295E+02	7.28227E-08
2.30000E+02	2.29970E+02	1.17000E+02	4.78384E+03	5.57216E+00	-2.21566E+04	3.88618E+00	1.43664E+02	7.65182E-08
2.30000E+02	2.29970E+02	1.18000E+02	3.69951E+03	4.49999E+00	-2.61543E+04	3.80999E+00	1.21705E+02	7.53548E-08
2.30000E+02	2.29970E+02	1.19000E+02	4.12544E+03	6.26560E+00	-2.50377E+04	5.38011E+00	1.27132E+02	7.83897E-08
2.30000E+02	2.29970E+02	1.20000E+02	4.97910E+03	4.33829E+00	-2.14818E+04	4.51336E+00	1.48177E+02	7.87092E-08
2.30000E+02	2.29970E+02	1.21000E+02	4.99164E+03	4.39989E+00	-2.20889E+04	4.18922E+00	1.44104E+02	7.90029E-08
2.30000E+02	2.29970E+02	1.22000E+02	5.00533E+03	4.89774E+00	-2.17332E+04	5.43065E+00	1.46463E+02	7.16231E-08
2.30000E+02	2.29970E+02	1.23000E+02	4.78961E+03	6.18698E+00	-2.25014E+04	5.76285E+00	1.41463E+02	7.86821E-08
2.30000E+02	2.29970E+02	1.24000E+02	4.98222E+03	2.37678E+00	-2.20650E+04	3.97462E+00	1.44260E+02	7.85329E-08
2.30000E+02	2.29970E+02	1.25000E+02	4.89974E+03	5.11622E+00	-2.23766E+04	5.28167E+00	1.42251E+02	7.86864E-08
2.30000E+02	2.29971E+02	1.26000E+02	3.99139E+03	2.86236E+00	-2.53353E+04	4.28318E+00	1.25639E+02	7.86579E-08
2.30000E+02	2.29970E+02	1.27000E+02	4.23152E+03	4.22785E+00	-2.50642E+04	5.18151E+00	1.26998E+02	7.16214E-08
2.30000E+02	2.29970E+02	1.28000E+02	4.84052E+03	3.12846E+00	-2.24281E+04	3.38963E+00	1.41924E+02	7.17327E-08
2.30000E+02	2.29970E+02	1.29000E+02	4.89354E+03	2.91094E+00	-2.24804E+04	1.99058E+00	1.41595E+02	7.12792E-08
2.30000E+02	2.29970E+02	1.30000E+02	5.05577E+03	2.58320E+00	-2.21509E+04	3.60522E+00	1.43701E+02	7.15584E-08
2.30000E+02	2.29970E+02	1.31000E+02	4.17685E+03	7.58238E+00	-2.51805E+04	2.32499E+00	1.26411E+02	7.14239E-08
2.30000E+02	2.29970E+02	1.32000E+02	3.85004E+03	7.75984E+00	-2.67823E+04	4.79708E+00	1.18851E+02	7.18506E-08
2.30000E+02	2.29970E+02	1.33000E+02	3.92144E+03	4.76401E+00	-2.70369E+04	2.81240E+00	1.17732E+02	7.38600E-08
2.30000E+02	2.29970E+02	1.34000E+02	3.11693E+03	7.59316E+00	-3.09504E+04	7.04471E+00	1.02845E+02	7.18902E-08
2.30000E+02	2.29970E+02	1.35000E+02	3.51383E+03	3.55516E+00	-2.88024E+04	2.67462E+00	1.10515E+02	7.39775E-08
2.30000E+02	2.29970E+02	1.36000E+02	2.63833E+03	3.59605E+00	-3.33812E+04	1.89460E+01	9.53560E+01	7.45404E-08
2.30000E+02	2.29970E+02	1.37000E+02	2.65151E+03	9.06847E+00	-3.33194E+04	7.71819E+00	9.55330E+01	7.83544E-08
2.30000E+02	2.29970E+02	1.38000E+02	2.61068E+03	4.83278E+00	-3.38780E+04	5.19515E+00	9.39576E+01	7.36220E-08
2.30000E+02	2.29970E+02	1.39000E+02	2.84084E+03	7.81108E+00	-3.12360E+04	3.22763E+00	1.01905E+02	7.13418E-08
2.30000E+02	2.29970E+02	1.40000E+02	3.26916E+03	3.73097E+00	-2.85948E+04	3.32108E+00	1.11317E+02	7.85807E-08
2.30000E+02	2.29970E+02	1.41000E+02	4.28690E+03	6.77739E+00	-2.46056E+04	6.48123E+00	1.29365E+02	7.47463E-08
2.30000E+02	2.29970E+02	1.42000E+02	6.25733E+03	2.64934E+00	-1.94763E+04	2.82461E+00	1.63435E+02	7.37462E-08
2.30000E+02	2.29970E+02	1.43000E+02	8.98794E+03	2.74050E+00	-1.47183E+04	2.48918E+00	2.16268E+02	7.87605E-08
2.30000E+02	2.29970E+02	1.44000E+02	9.36245E+03	2.01158E+00	-1.33002E+04	2.81950E+00	2.39327E+02	6.43866E-08
2.50000E+02	2.49982E+02	1.00000E+00	3.09303E+03	5.21433E+00	-3.00396E+04	9.67810E+00	1.05963E+02	1.01188E-07
2.50000E+02	2.49982E+02	2.00000E+00	3.20949E+03	2.13577E+00	-2.96726E+04	9.00013E+00	1.07274E+02	8.77926E-08
2.50000E+02	2.49982E+02	3.00000E+00	3.39717E+03	5.46489E+00	-2.76956E+04	4.52752E+00	1.14931E+02	9.19710E-08
2.50000E+02	2.49982E+02	4.00000E+00	4.43520E+03	3.74385E+00	-2.31774E+04	5.35724E+00	1.37336E+02	8.25824E-08
2.50000E+02	2.49982E+02	5.00000E+00	4.24116E+03	4.90844E+00	-2.43961E+04	3.63461E+00	1.30476E+02	8.44532E-08
2.50000E+02	2.49982E+02	6.00000E+00	4.25734E+03	5.52451E+00	-2.43550E+04	9.96923E+00	1.30696E+02	8.09166E-08
2.50000E+02	2.49982E+02	7.00000E+00	3.34921E+03	1.12832E+01	-2.81796E+04	6.70242E+00	1.12958E+02	8.44980E-08
2.50000E+02	2.49982E+02	8.00000E+00	3.38700E+03	9.18690E+00	-2.74446E+04	4.30655E+00	1.15983E+02	7.98081E-08
2.50000E+02	2.49982E+02	9.00000E+00	4.22954E+03	1.76384E+00	-2.35703E+04	7.38230E+00	1.35047E+02	7.84143E-08
2.50000E+02	2.49982E+02	1.00000E+01	4.39728E+03	3.02524E+00	-2.35270E+04	2.34487E+00	1.35296E+02	8.53605E-08
2.50000E+02	2.49982E+02	1.10000E+01	4.55691E+03	5.30521E+00	-2.32464E+04	3.65437E+00	1.36928E+02	8.38662E-08
2.50000E+02	2.49982E+02	1.20000E+01	4.42015E+03	2.57541E+00	-2.32776E+04	1.29399E+00	1.36745E+02	8.58155E-08
2.50000E+02	2.49982E+02	1.30000E+01	4.33757E+03	2.85977E+00	-2.35504E+04	4.53987E+00	1.35161E+02	7.84163E-08
2.50000E+02	2.49982E+02	1.40000E+01	4.26269E+03	4.52258E+00	-2.34954E+04	1.49613E+00	1.35478E+02	8.60862E-08
2.50000E+02	2.49982E+02	1.50000E+01	3.41573E+03	3.94218E+00	-2.74966E+04	4.42403E+00	1.15763E+02	7.75875E-08
2.50000E+02	2.49982E+02	1.60000E+01	3.37135E+03	1.91914E+00	-2.73790E+04	5.65565E+00	1.16260E+02	7.53636E-08
2.50000E+02	2.49982E+02	1.70000E+01	4.31707E+03	3.97297E+00	-2.29483E+04	4.60886E+00	1.38707E+02	7.59185E-08
2.50000E+02	2.49982E+02	1.80000E+01	4.13321E+03	5.35191E+00	-2.39676E+04	3.58720E+00	1.32808E+02	7.77763E-08
2.50000E+02	2.49983E+02	1.90000E+01	4.31859E+03	3.76632E+00	-2.35124E+04	4.16893E+00	1.35380E+02	7.73552E-08
2.50000E+02	2.49982E+02	2.00000E+01	4.53492E+03	2.09843E+00	-2.29912E+04	4.46408E+00	1.38449E+02	7.78351E-08
2.50000E+02	2.49982E+02	2.10000E+01	4.59732E+03	4.00234E+00	-2.45008E+04	7.34204E+00	1.29918E+02	7.64588E-08
2.50000E+02	2.49982E+02	2.20000E+01	4.44364E+03	5.32700E+00	-2.33791E+04	5.28560E+00	1.36151E+02	7.76698E-08
2.50000E+02	2.49982E+02	2.30000E+01	4.42396E+03	4.79765E+00	-2.32017E+04	3.62469E+00	1.37193E+02	7.84666E-08
2.50000E+02	2.49982E+02	2.40000E+01	4.33344E+03	3.81397E+00	-2.31088E+04	2.29050E+00	1.37744E+02	7.82009E-08
2.50000E+02	2.49982E+02	2.50000E+01	4.34315E+03	1.93809E+00	-2.28782E+04	3.73277E+00	1.39132E+02	7.67883E-08
2.50000E+02	2.49982E+02	2.60000E+01	3.15192E+03	4.49443E+00	-2.85299E+04	5.45028E+00	1.11571E+02	7.75511E-08
2.50000E+02	2.49982E+02	2.70000E+01	3.37031E+03	2.82866E+00	-2.74953E+04	3.92398E+00	1.15769E+02	7.68568E-08
2.50000E+02	2.49982E+02	2.80000E+01	4.32946E+03	4.37271E+00	-2.32013E+04	3.84364E+00	1.37195E+02	7.65267E-08
2.50000E+02	2.49982E+02	2.90000E+01	4.24640E+03	4.40503E+00	-2.33038E+04	5.02896E+00	1.36591E+02	7.84677E-08
2.50000E+02	2.49982E+02	3.00000E+01	4.32192E+03	2.44534E+00	-2.32205E+04	5.60593E+00	1.37081E+02	7.91832E-08
2.50000E+02	2.49982E+02	3.10000E+01	4.28806E+03	4.03502E+00	-2.39976E+04	3.32470E+00	1.32642E+02	7.71365E-08
2.50000E+02	2.49982E+02	3.20000E+01	4.56612E+03	2.83988E+00	-2.29108E+04	4.50093E+00	1.38935E+02	7.76175E-08
2.50000E+02	2.49982E+02	3.30000E+01	4.47078E+03	5.70735E+00	-2.33749E+04	4.38151E+00	1.36176E+02	7.80307E-08
2.50000E+02	2.49982E+02	3.40000E+01	4.48236E+03	5.74243E+00	-2.31347E+04	2.30946E+00	1.37590E+02	7.69958E-08
2.50000E+02	2.49982E+02	3.50000E+01	4.37896E+03	4.86224E+00	-2.32128E+04	3.07415E+00	1.37127E+02	7.93893E-08
2.50000E+02	2.49982E+02	3.60000E+01	4.21260E+03	5.03190E+00	-2.35318E+04	2.88721E+00	1.35268E+02	7.92713E-08
2.50000E+02	2.49982E+02	3.70000E+01	4.46553E+03	2.58795E+00	-2.24716E+04	5.17030E+00	1.41650E+02	7.83394E-08
2.50000E+02	2.49982E+02	3.80000E+01	3.28539E+03	3.76428E+00	-2.81224E+04	7.19099E+00	1.13187E+02	7.79821E-08
2.50000E+02	2.49982E+02	3.90000E+01	4.32436E+03	2.67986E+00	-2.28011E+04	3.69811E+00	1.39603E+02	7.88998E-08
2.50000E+02	2.49982E+02	4.00000E+01	4.48259E+03	3.22296E+00	-2.25941E+04	3.99099E+00	1.40882E+02	8.06988E-08
2.50000E+02	2.49982E+02	4.10000E+01	4.30236E+03	2.39960E+00	-2.35669E+04	3.15240E+00	1.35066E+02	7.84517E-08
2.50000E+02	2.49982E+02	4.20000E+01	4.39966E+03	3.46257E+00	-2.32036E+04	5.29415E+00	1.37181E+02	7.97983E-08
2.50000E+02	2.49982E+02	4.30000E+01	4.56685E+03	2.77990E+00	-2.28779E+04	3.75319E+00	1.39134E+02	8.14896E-08
2.50000E+02	2.49981E+02	4.40000E+01	4.31481E+03	6.25767E+00	-2.45102E+04	3.19399E+00	1.29868E+02	7.93135E-08
2.50000E+02	2.49982E+02	4.50000E+01	4.40650E+03	4.15465E+00	-2.39746E+04	5.73432E+00	1.32769E+02	7.91842E-08
2.50000E+02	2.49981E+02	4.60000E+01	4.54493E+03	3.15456E+00	-2.30499E+04	3.77020E+00	1.38096E+02	8.07388E-08
2.50000E+02	2.49982E+02	4.70000E+01	4.44604E+03	5.16642E+00	-2.28536E+04	4.12631E+00	1.39282E+02	8.10943E-08
2.50000E+02	2.49981E+02	4.80000E+01	4.45717E+03	1.44428E+00	-2.26040E+04	5.27394E+00	1.40820E+02	7.98728E-08
2.50000E+02	2.49982E+02	4.90000E+01	4.48380E+03	3.69062E+00	-2.22287E+04	3.60244E+00	1.43198E+02	7.94538E-08
