# Standard Values for Load Correction at 50 kHz
# Extracted from needle measurements of cell 62 at 50 kHz measurement and scaled with area
# To be used with HPK 6" 128ch sensors as load
# 
# Types:
#   - 0 Full
#   - 1 Guard Ring
#   - 2 Half Cell
#   - 3 Mouse Bite
#   - 4 Outer Calibration Cell
#   - 5 Inner Calibration Cell
#   - 20 Full Cell 20 micron gap
#   - 40 Full Cell 40 micron gap
#   - 60 Full Cell 60 micron gap
#   - 80 Full Cell 80 micron gap
# 
# Voltage [V] Cell Nr. [-] Type [-] Area [cm2] Resistance [Ohm] Reactance [Ohm] Capacitance [F]
# 
25.00	95	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	96	3	 0.37259	0.00E+00	-8.62885E+04	3.68890E-11
25.00	97	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	98	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	99	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	100	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	101	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	102	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	103	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	104	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	105	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	106	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	107	3	 0.37259	0.00E+00	-8.62885E+04	3.68890E-11
25.00	108	3	 0.37259	0.00E+00	-8.62885E+04	3.68890E-11
25.00	109	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	110	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	111	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	112	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	113	4	 0.93016	0.00E+00	-3.45637E+04	9.20936E-11
25.00	114	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	115	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	116	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	117	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	118	3	 0.37259	0.00E+00	-8.62885E+04	3.68890E-11
25.00	119	2	 0.53816	0.00E+00	-5.97409E+04	5.32818E-11
25.00	120	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	121	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	122	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	123	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	124	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	125	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	126	2	 0.53816	0.00E+00	-5.97409E+04	5.32818E-11
25.00	127	2	 0.53816	0.00E+00	-5.97409E+04	5.32818E-11
25.00	128	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	129	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	130	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	131	2	 0.53816	0.00E+00	-5.97409E+04	5.32818E-11
